title,hh_link,address,company,short_description,experience,salary
Юрисконсульт в IT-компанию,https://hh.ru/vacancy/131422614?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,"Assino, Группа компаний","Высшее юридическое образование. Аналогичный опыт работы инхаус (в компании, реализующей сложные услуги) или в консалтинге в качестве самостоятельного юриста.",Опыт 3-6 лет,
Продакт-менеджер в IT,https://hh.ru/vacancy/129714818?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Вологодское зодчество,Опыт Product Manager / Product Owner в B2B,Опыт 3-6 лет,"от 150 000 ₽ за месяц, на руки"
Менеджер по продажам b2b в IT,https://hh.ru/vacancy/131138712?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Имакс Драйв,"Высшее образование, предпочтительно техническое или менеджмент. Опыт работы на рынке автотранспорта. Опыт работы в региональных продажах B2B.",Опыт 1-3 года,"120 000 – 250 000 ₽ за месяц, на руки"
Аккаунт менеджер в IT компанию,https://hh.ru/vacancy/131886541?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Маниселлерс,"Опыт удаленной работы. Высокий уровень коммуникации. Грамотная устная и письменная речь, навыки делового общения. Искренняя заинтересованность развиваться в",Опыт 1-3 года,
Ведущий инженер по IT-инфраструктуре,https://hh.ru/vacancy/125852739?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Defa Group,"Сертификаты Microsoft, Linux, а также по управлению проектами в",Опыт 3-6 лет,
"Менеджер проектных продаж (IT, B2B)",https://hh.ru/vacancy/131450352?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ПРОТЕЙ ТЛ,"Мы работаем в B2B, поэтому подойдет опыт работы в продаже оборудования только этого сектора. У нас сложный продукт...",Опыт 3-6 лет,
Менеджер проектных продаж IT (Enterprise),https://hh.ru/vacancy/131882230?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Айдеко,...в проектных продажах с циклом сделки от 2х месяцев до 1 года. Опыт в,Опыт 1-3 года,
Менеджер отдела продаж В2В (it продукт),https://hh.ru/vacancy/131607021?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,CATAPULTO.RU,Опыт работы в телефонных продажах от 6 месяцев. Умение устанавливать контакт с клиентом и презентовать продукт. Грамотная устная и письменная...,Опыт 1-3 года,"150 000 – 180 000 ₽ за месяц, на руки"
Водитель IT-компании категория В (на логистические поручения),https://hh.ru/vacancy/129357180?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ДостаВерно,"Никаких сложностей – опыт не требуется, стаж вождения – не важен! Права категории B – ваш ключ к новым возможностям! Готовность к работе...",Без опыта,"180 000 – 250 000 ₽ за месяц, на руки"
Аккаунт-менеджер в IT компанию,https://hh.ru/vacancy/131870048?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Moby-Tech,"Опыт работы в продажах будет плюсом, но НЕ обязателен. Отсутствие страха звонка и готовность учиться. Умеешь зацепить, заинтересовать в общении...",Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Менеджер по оптовым продажам (IT и системы безопасности),https://hh.ru/vacancy/131454193?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",ООО Борн СПб,"Умение работать в режиме многозадачности (звонки, письма, уточнения и т.д). Готовность много общаться с людьми. Знание ПК на уровне...",Опыт 1-3 года,"105 000 – 160 000 ₽ за месяц, на руки"
Менеджер по продажам в IT,https://hh.ru/vacancy/131370002?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Skyeng,"Имеешь опыт удаленных продаж от 1 года (в B2C-сфере, онлайн-продукты или услуги). Умеешь слышать клиента, работать...",Опыт 1-3 года,"160 000 – 300 000 ₽ за месяц, на руки"
Business development manager (IT) (машинное зрение и нейросети),https://hh.ru/vacancy/131480887?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Василеостровский",ООО Норд Клан,Опыт работы в должности менеджера по продажам B2B продаж от 3-х лет (преимущественно с крупными производственными компаниями).,Опыт 3-6 лет,
Менеджер по продажам IT-решений,https://hh.ru/vacancy/129005835?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,СОЛВО,Опытом успешных продаж комплексных IТ- решений для российских и зарубежных заказчиков (преимущественно для сферы логистики или смежных областей).,Опыт 3-6 лет,
"Менеджер проекта / Project Manager (IT B2B, B2G)",https://hh.ru/vacancy/127194358?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,FIX,"Высшее образование в области управления проектами, информационных технологий, экономики или смежных областях. Опыт управления",Опыт 3-6 лет,
"Менеджер проекта / Project Manager (IT B2B, B2G)",https://hh.ru/vacancy/127194358?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,FIX,"Высшее образование в области управления проектами, информационных технологий, экономики или смежных областях. Опыт управления",Опыт 3-6 лет,
"Менеджер по продажам (SMB, B2B SaaS IT)",https://hh.ru/vacancy/131734677?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Shtab,"Опыт: От 1-3 лет в B2B продажах (идеально, если это",Опыт 1-3 года,"от 115 000 ₽ за месяц, до вычета налогов"
